column2,column3,column4,column5,column6,column7,column8,column9
UNMH Careers,Health/medical/pharmaceuticals,4,35.071263,-106.633273,,,
Cavco Home Center,Local business,4,35.072111,-106.537746,,,
Plumbers & Pipefitters Local Union 412,Local business,4,35.072154,-106.57721,,,
A & Z Laundry,Local business,4,35.072377,-106.567195,,,
C&J Haunts,Local business,4,35.072499,-106.580327,,,
Chevron,Local business,4,35.072968,-106.536604,,,
Gloria's Cakes and deco,Local business,4,35.074075,-106.698616,,,
Expo Fright Fest,Arts/entertainment/nightlife,4,35.074477,-106.577297,,,
Nia & Co,Local business,4,35.074692,-106.568007,,,
Circle K,Local business,4,35.075269,-106.559668,,,
Little Caesars,Local business,4,35.07532,-106.54654,,,
Sandia Muffler,Automotive,4,35.075862,-106.563332,,,
Art Career Concerns Spring 2014,School,4,35.075941,-106.625025,,,
ZLB Plasma,Local business,4,35.07622432,-106.585566,,,
ABC Seamless,Home improvement,4,35.076262,-106.58423,,,
Ariel Bisbee Photography,Local business,4,35.076893,-106.598202,,,
Burns Suisan K Lisw,Local business,4,35.076908,-106.59702,,,
Advanced Healing Arts,Local business,4,35.077629,-106.594622,,,
Crestline Plastics,Local business,4,35.078001,-106.582072,,,
Ron Peterson Guns,Local business,4,35.07819,-106.58597,,,
Truth & Heart Landscaping,Professional services,4,35.078277,-106.617939,,,
La Abeja Herbs,Health/medical/pharmacy,4,35.07925,-106.620444,,,
Hair by Bradley,Spas/beauty/personal care,4,35.079455,-106.611156,,,
Field & Frame,Local business,4,35.079511,-106.607397,,,
New Mexico Public Interest Research Group Fund,Local business,4,35.079703,-106.621175,,,
Frock Star Vintage,Local business,4,35.07973427,-106.6207814,,,
Studio Soothe,Spas/beauty/personal care,4,35.080257,-106.605973,,,
Scot's Dog Grooming,Local business,4,35.080318,-106.606108,,,
Orbit Salon,Local business,4,35.08038308,-106.5815629,,,
BZ Skateshop,Sports/recreation/activities,4,35.080959,-106.611039,,,
Father & Family Center,Local business,4,35.081108,-106.608802,,,
Vital Foods NM,Food/beverages,4,35.081233,-106.659299,,,
Star Barber & Salon,Local business,4,35.081917,-106.611572,,,
Yoga Massage and Wellness,Local business,4,35.08192,-106.592753,,,
Jerome Gonzales Hairstylist for the In Crowd,Local business,4,35.081956,-106.611804,,,
Momentum Studio,Local business,4,35.08266917,-106.6120321,,,
New Mexico Center for Self Advocacy,Community/government,4,35.083223,-106.654906,,,
Khayoumi Law Firm,Legal/law,4,35.083347,-106.657038,,,
Vencill Elizabeth Stacy Atty,Local business,4,35.08372,-106.650958,,,
Yoga Fun House,Local business,4,35.083775,-106.651406,,,
Downtown Tire & Automotive,Local business,4,35.0838,-106.647162,,,
Masley Hall,Local business,4,35.08415728,-106.619367,,,
First National Bank Building (Albuquerque),Landmark,4,35.08464684,-106.6499731,,,
MHS Scepter,Education,4,35.084795,-106.511146,,,
Firestone Complete Auto Care,Local business,4,35.085342,-106.655373,,,
Tuco's Headquarters,Local business,4,35.08535842,-106.6580054,,,
Pms Central Billing Office,Local business,4,35.086432,-106.526101,,,
Mid-Region Council of Governments,Government organization,4,35.086489,-106.656435,,,
Nice Cars LLC,Automotive,4,35.086865,-106.560409,,,
The Fusion Factory,Local business,4,35.086965,-106.6572,,,
US Department of Labor,Local business,4,35.086988,-106.64487,,,
Molly's,Local business,4,35.08716895,-106.6042726,,,
Swagg Elite Barber Shop,Local business,4,35.087603,-106.536597,,,
Mvd Specialist,Local business,4,35.08763,-106.532969,,,
Active Satellite Co.,Local business,4,35.087805,-106.704506,,,
New Mexico AIDS Services,Non-profit organization,4,35.088843,-106.587814,,,
Transformation Ministries International,Church/religious organization,4,35.089613,-106.514405,,,
RIB (Research Incubator Building),Local business,4,35.08979186,-106.6155446,,,
Tio Robero's New Mexican- Mexican grill,Restaurant/cafe,4,35.090363,-106.665316,,,
Heavys Grow Supply,Local business,4,35.090953,-106.586652,,,
Legal FACS,Local business,4,35.091456,-106.65697,,,
Albuquerque Tire Factory,Automotive,4,35.091658,-106.515718,,,
Heartline Wellness Center,Health/medical/pharmacy,4,35.092119,-106.533125,,,
Soluna Acupuncture & Holistic Spa,Local business,4,35.093035,-106.666734,,,
R & R Trim Supply,Local business,4,35.093683,-106.64656,,,
A-1 Bail Bonding,Local business,4,35.095189,-106.651832,,,
Mati by Kabana Jewelers,Local business,4,35.096161,-106.670524,,,
Amapola Gallery,Arts/entertainment/nightlife,4,35.096173,-106.670714,,,
The Albuquerque VIP.com,Arts/entertainment/nightlife,4,35.096464,-106.670508,,,
Trader Barb's Gallery,Shopping/retail,4,35.096552,-106.670171,,,
Senor Murphy Candymaker,Local business,4,35.09691849,-106.6693586,,,
Albuquerque Drive Shaft,Automotive,4,35.097473,-106.650247,,,
Tom Bolack,Local business,4,35.09892406,-106.5739313,,,
CrossRoads Bible Fellowship,Local business,4,35.09914,-106.649166,,,
4th and 40 Auto Sales Service Dept,Local business,4,35.099257,-106.646557,,,
Mainfield 13 Water Well,Local business,4,35.09965667,-106.6394075,,,
La Sirenita Restaurant Mexican Food,Food/grocery,4,35.100182,-106.648967,,,
Whpacific Inc.,Local business,4,35.101028,-106.571375,,,
One Park Square Mgmt Office,Local business,4,35.101028,-106.571375,,,
Peking Acrobats@Popejoy Hall,Local business,4,35.10146764,-106.612231,,,
Elegance By Ashley and Piper,Spas/beauty/personal care,4,35.10152806,-106.586205,,,
Friends of the Fatherless,Non-profit organization,4,35.102407,-106.551277,,,
El Negocio,Local business,4,35.102517,-106.542249,,,
Safari Street Grill,Food/grocery,4,35.1028,-106.6721,,,
Electric Blue Kisses,Professional services,4,35.103107,-106.668069,,,
ClothesHorse Carousel,Local business,4,35.103147,-106.671079,,,
The Body Shop at The_Wod_Bod,Health/medical/pharmacy,4,35.108439,-106.525585,,,
Guitar Repair at Music Go Round-Albuquerque,Professional services,4,35.108785,-106.564745,,,
Elias' Barber Shop,Local business,4,35.10885732,-106.6716048,,,
Foreman Merilee DC,Local business,4,35.108876,-106.555624,,,
Flex Inc,Business services,4,35.109369,-106.548862,,,
f.y.e.,Local business,4,35.10951265,-106.6479337,,,
BOOTH 88,Shopping/retail,4,35.109565,-106.597831,,,
The Albuquerque View Park,Local business,4,35.10991845,-106.6968969,,,
The Yard,Shopping/retail,4,35.110104,-106.515088,,,
Small Space Salon,Spas/beauty/personal care,4,35.110347,-106.560217,,,
CDIS of New Mexico,Insurance company,4,35.110347,-106.560217,,,
Albuquerque United Football Club-AUFC,Community organization,4,35.1107,-106.61,,,
Breakfast/Lunch 2 you,Food/grocery,4,35.1107,-106.61,,,
Scratch Bakery LLC,Restaurant/cafe,4,35.1107,-106.61,,,
Bare Necessities Body Care,Local business,4,35.110875,-106.553566,,,
Solid Youth Ministry,Local business,4,35.112461,-106.656903,,,
Abq Comic Expo,Local business,4,35.11331983,-106.5392021,,,
Robert Pratt - State Farm Insurance Agent,Professional services,4,35.113725,-106.586018,,,
Olympia Cafe,Local business,4,35.114766,-106.619207,,,
Rupert Plumbing & Heating,Local business,4,35.115747,-106.628498,,,
Kathryn Kite AFLAC,Business services,4,35.115832,-106.603718,,,
It's All About Satellites,Local business,4,35.1159343,-106.5255541,,,
New Mexico Cattle Growers Assoc,Local business,4,35.116001,-106.675649,,,
The Pet Groomery,Local business,4,35.116043,-106.535841,,,
Standard Equipment,Local business,4,35.116085,-106.617124,,,
Full Contact Sports Photography 2,Local business,4,35.116095,-106.569308,,,
Padilla Christopher G DDS,Local business,4,35.116591,-106.549616,,,
Wholistic Kinesiology Center,Local business,4,35.116761,-106.530921,,,
Lovelace Pharmacy,Local business,4,35.116771,-106.702864,,,
Worldwide Automotive,Local business,4,35.117234,-106.613119,,,
Galvin Jolynn DDS,Local business,4,35.117653,-106.533652,,,
Harwood Engineering,Local business,4,35.118046,-106.644347,,,
Builders News & Plan Room,Local business,4,35.11861,-106.620779,,,
Tom Quirk Automotive,Automotive,4,35.119395,-106.613118,,,
Measuring Memories,Shopping/retail,4,35.121025,-106.696472,,,
Duke City Sound,Arts/entertainment/nightlife,4,35.121412,-106.621719,,,
The Pitt,Arts/entertainment/nightlife,4,35.121633,-106.529103,,,
Argyle Welding Supply,Local business,4,35.123224,-106.623549,,,
New Mexico Satellite Man,Local business,4,35.123933,-106.584725,,,
Hear Kitty Studios,Media/news/publishing,4,35.124151,-106.540494,,,
High Desert Doppler,Health/medical/pharmacy,4,35.124181,-106.550023,,,
Los Puentes Opera,Education,4,35.124311,-106.643469,,,
Down & Dirty Services LLC.,Professional services,4,35.125969,-106.514729,,,
Top Ten Nails at Studio 9900,Spas/beauty/personal care,4,35.129471,-106.530589,,,
Susie N Cleaners and Alterations,Local business,4,35.129508,-106.53515,,,
Articles for Her,Shopping/retail,4,35.129522,-106.546378,,,
New Mexico Candle Company,Shopping/retail,4,35.130157,-106.56311,,,
Element A Hair Nail & Skin Salon,Local business,4,35.130362,-106.542792,,,
Red Geranium,Shopping/retail,4,35.130381,-106.563376,,,
Independence Grill,Restaurant/cafe,4,35.130387,-106.569757,,,
GRYMESimages,Professional services,4,35.13096964,-106.6527248,,,
Peoples Flower Shops,Local business,4,35.130989,-106.534336,,,
Desert Heights Family Dntstry,Local business,4,35.131024,-106.509539,,,
New Mexico Chiropractic Center,Health/medical/pharmacy,4,35.131165,-106.520854,,,
Montgomery Manor Apartments,Local business,4,35.131426,-106.525599,,,
D S H Meat Market,Local business,4,35.131504,-106.642071,,,
Oso Biopharmaceuticals Manufac,Local business,4,35.132284,-106.619945,,,
Anylabtestnow Albuquerque,Health/medical/pharmacy,4,35.132941,-106.497473,,,
Cactus Transport,Local business,4,35.134909,-106.627572,,,
Denver Wholesale Florists,Local business,4,35.135353,-106.59159,,,
TCC KidZ,Church/religious organization,4,35.135355,-106.498834,,,
Stoney Brook Apartments,Local business,4,35.136653,-106.582307,,,
Monta�o,Landmark,4,35.13694444,-106.6322222,,,
Four Wheels Auto Repair,Automotive,4,35.137578,-106.627206,,,
Kitchen Studio of Albuquerque,Local business,4,35.137845,-106.531709,,,
ChildsPlay,Organization,4,35.137845,-106.531709,,,
Piano By Alice,Local business,4,35.13879,-106.506575,,,
All Seasons Tax Service by Creative Accounting,Professional services,4,35.142165,-106.640899,,,
Lafarge North America,Local business,4,35.144134,-106.604334,,,
Jacqueline Vega Photography,Professional services,4,35.145133,-106.578882,,,
UNM Hospital ENT Specialist,Local business,4,35.14564279,-106.5570203,,,
Smoke Ring BBQ,Food/grocery,4,35.145725,-106.524224,,,
Luigi's Ristorante & Pizzeria,Local business,4,35.14572886,-106.6441106,,,
Nathan Stonehouse Real Estate,Real estate,4,35.14576,-106.570162,,,
Greater Albuquerque Metro Area Real Estate,Real estate,4,35.146009,-106.571126,,,
Jefferson Deli,Restaurant/cafe,4,35.1467,-106.595948,,,
Wonderland designs,Professional services,4,35.149352,-106.639239,,,
Avidity Cakes,Event planning/event services,4,35.149803,-106.523762,,,
Kern Terry Physical Therapy,Local business,4,35.150626,-106.593636,,,
Irene's Impressions Preschool,Education,4,35.150674,-106.694212,,,
PC Expert,Local business,4,35.150748,-106.683011,,,
Foster Cares Foundation,Local business,4,35.153504,-106.685941,,,
Church of Jesus Christ of Latter-Day Saints,Local business,4,35.15369,-106.591861,,,
Lighthouse Accounting Services LLC,Professional services,4,35.1543,-106.5705,,,
Rio Grande Educational Collaborative (RGEC),Non-profit organization,4,35.155573,-106.680154,,,
Eye Associates of Nm,Local business,4,35.156478,-106.600731,,,
EC-Council Conferences and Events,Computers/technology,4,35.15704,-106.679059,,,
SteadyCool,Company,4,35.162625,-106.602375,,,
Desert Winds Community Acupuncture,Health/medical/pharmacy,4,35.162961,-106.695895,,,
Konica Minolta Business Soluti,Local business,4,35.164018,-106.600831,,,
Pinon Perinatal,Hospital/clinic,4,35.164733,-106.601364,,,
Ken's Teriyaki Bowl,Local business,4,35.165775,-106.591016,,,
Brown William A. MD FACS Fascrs,Local business,4,35.166288,-106.600634,,,
The MurderShack,Arts/entertainment/nightlife,4,35.169515,-106.612929,,,
Lovelace Health System,Local business,4,35.171147,-106.558965,,,
The Real Bike World West,Outdoor gear/sporting goods,4,35.171694,-106.673833,,,
SYNLawn of New Mexico,Local business,4,35.172001,-106.61551,,,
Off The Wall Press,Local business,4,35.173531,-106.672272,,,
Tribal Arts - Albuquerque,Shopping/retail,4,35.17522574,-106.5706607,,,
4 Paws Pet Hospital,Pet services,4,35.175347,-106.57291,,,
Albuquerque Moving & Storage,Local business,4,35.175436,-106.588492,,,
Big 5 Sporting Goods,Local business,4,35.175782,-106.556401,,,
SIPI Alumni,School,4,35.176251,-106.670835,,,
Apache Club,School,4,35.176251,-106.670835,,,
TG&W Agency LLC,Real estate,4,35.176346,-106.590489,,,
Winkeljohn's Smart Girl Self Defense,Sports/recreation/activities,4,35.176799,-106.558784,,,
La Cuerva Family Healthcare,Local business,4,35.17681739,-106.5668733,,,
Jamie Jauriqui Photography,Professional services,4,35.178995,-106.551448,,,
UNM Language Learning Center,Education,4,35.17917,-106.61534,,,
Yearout Mechanical,Local business,4,35.181854,-106.596284,,,
Sierra Pacific Mortgage - New Mexico,Bank/financial services,4,35.183943,-106.547922,,,
Marks Casa Alameda,Automotive,4,35.185098,-106.585011,,,
Casa Chevrolet,Local business,4,35.185098,-106.585011,,,
Academy Reprographics,Local business,4,35.18667,-106.586117,,,
Sachs Tattoo,Local business,4,35.19720977,-106.6561174,,,
American Home,Local business,4,35.205243,-106.652554,,,
AC&R Mechanical,Professional services,4,35.213991,-106.663914,,,
Vigil's Pet Grooming,Pet services,4,35.216937,-106.702009,,,
EMMANUEL Ministries International,Church/religious organization,4,35.221481,-106.67765,,,
Black Dragons Taekwondo Academy,Sports venue,4,35.223068,-106.662262,,,
Word of Life Baptist Fellowship,Church/religious organization,4,35.225464,-106.670296,,,
Dr. Phil-Pediatrics,Health/medical/pharmacy,4,35.235644,-106.654096,,,
Demode a Avant-Garde,Shopping/retail,4,35.235688,-106.656163,,,
Wellspring Chiropractic,Health/medical/pharmacy,3,35.230522,-106.677635,,,
United States Postal Service,Local business,3,35.04661,-106.628527,,,
Presbyterian Presbyterian Key Programs and Services,Local business,3,35.054124,-106.626234,,,
ALSA-NM (The ALS Association New Mexico Partner),Non-profit organization,3,35.056934,-106.624603,,,
Nanomr,Local business,3,35.056953,-106.623496,,,
American Indian Science & Engineering Society,Local business,3,35.056992,-106.623584,,,
La Luz Early Childhood Center,Local business,3,35.057315,-106.529941,,,
Mhouldieson photography,Business services,3,35.058093,-106.607191,,,
Rock-A-Buy by T.I.M.M.,Local business,3,35.059274,-106.62684,,,
McKays Peak,Local business,3,35.06024511,-106.6210564,,,
MJW Design,Professional services,3,35.06175755,-106.6145541,,,
Rio Grande Community Development Corporation,Non-profit organization,3,35.065473,-106.666485,,,
Brianna's Baked Goods,Food/grocery,3,35.066029,-106.667154,,,
Calvary Albuquerque Easter Sunrise Service,Local business,3,35.06682762,-106.6291947,,,
Baca Max Income Tax & Bookkeeping Service,Local business,3,35.068189,-106.669311,,,
Ridgecrest Photo,Local business,3,35.068332,-106.595576,,,
Blanco's Auto and Truck Repair,Automotive,3,35.06844,-106.533899,,,
Cells,Public places,3,35.069743,-106.568298,,,
Sunny's Naturally Good Fun,Sports/recreation/activities,3,35.069855,-106.627961,,,
AAA Moving,Transport/freight,3,35.070494,-106.554674,,,
Rosys Restaurant Mexican Food,Local business,3,35.0707,-106.523883,,,
Portia's Jamberry Nails - Independent Consultant,Spas/beauty/personal care,3,35.070833,-106.538564,,,
Carlos Smoke Shop,Local business,3,35.071405,-106.699126,,,
El Sueno Communities,Real estate,3,35.071977,-106.520862,,,
NMSTC,Farming/agriculture,3,35.072058,-106.492634,,,
Brentwood Apartments,Local business,3,35.072388,-106.563765,,,
Hillside Community Church,Local business,3,35.073173,-106.593643,,,
Highland Conversions LLC,Local business,3,35.073479,-106.594634,,,
Weller Architects PC,Local business,3,35.073611,-106.582277,,,
Tricore Reference Laboratories,Local business,3,35.073686,-106.586887,,,
Barelas Bicicletas,Sports/recreation/activities,3,35.07442444,-106.6512521,,,
Federate Automotive Services,Automotive,3,35.074814,-106.555393,,,
Jacobo's Auto Sales LLC,Automotive,3,35.074867,-106.563882,,,
Spahr Mae Lynn MA,Local business,3,35.075024,-106.594041,,,
Route 66 Pony Works,Local business,3,35.075052,-106.563503,,,
Silver Ray,Local business,3,35.075727,-106.57022,,,
A Center for Healing Arts,Local business,3,35.075856,-106.594037,,,
